date;city;duration;shape;location
15/07/2000;bakersfield;20;TRIANGULAR;(35.3733333,-119.0177778)
21/03/2004;kingfisher;600;TRIANGULAR;(35.8613889,-97.9313889)
14/10/2011;york;2;TRIANGULAR;(39.9625,-76.7280556)
21/10/2013;san antonio;60;TRIANGULAR;(29.4238889,-98.4933333)
23/02/2012;norfolk;60;TRIANGULAR;(36.8466667,-76.2855556)
17/07/2006;lebanon;240;TRIANGULAR;(38.6038889,-89.8072222)
08/10/2008;spokane;15;OTRA;(47.6588889,-117.425)
15/08/2007;san jose;60;TRIANGULAR;(37.3394444,-121.8938889)
13/08/1986;russells point;1200;TRIANGULAR;(40.4711111,-83.8927778)
30/08/2002;dover;360;TRIANGULAR;(39.1580556,-75.5247222)
29/11/2013;baltimore;5;TRIANGULAR;(39.2902778,-76.6125)
15/11/2012;morgantown;5;TRIANGULAR;(39.6294444,-79.9561111)
21/08/2007;porterville;60;TRIANGULAR;(36.0652778,-119.0158333)
15/09/2008;melbourne;120;TRIANGULAR;(28.0833333,-80.6083333)
22/11/2012;sacramento;420;TRIANGULAR;(38.5816667,-121.4933333)
15/06/2007;port saint lucie;120;TRIANGULAR;(27.2936111,-80.3505556)
08/10/2000;pismo beach;5;TRIANGULAR;(35.1427778,-120.6402778)
17/08/2013;heyburn;120;TRIANGULAR;(42.5586111,-113.7630556)
08/07/2004;palm beach;180;TRIANGULAR;(26.7052778,-80.0366667)
19/04/2008;new brighton;180;TRIANGULAR;(40.7302778,-80.3102778)
30/04/2001;marietta;10;TRIANGULAR;(33.9525,-84.55)
28/10/2013;longmeadow;420;TRIANGULAR;(42.05,-72.5833333)
18/05/2009;harleysville;180;TRIANGULAR;(40.2794444,-75.3875)
02/04/2012;lexington;60;TRIANGULAR;(37.9886111,-84.4777778)
02/06/2011;upland;15;TRIANGULAR;(34.0975,-117.6475)
14/12/2006;dunn;600;TRIANGULAR;(35.3061111,-78.6091667)
15/10/2004;brookline;25;TRIANGULAR;(42.3316667,-71.1216667)
10/10/2001;phoenix;60;TRIANGULAR;(33.4483333,-112.0733333)
28/10/2006;overland park;6;TRIANGULAR;(38.9822222,-94.6705556)
11/02/2009;newark;3;TRIANGULAR;(40.0580556,-82.4013889)
14/06/2012;hopewell;600;TRIANGULAR;(37.3041667,-77.2875)
21/04/2001;glasgow;420;TRIANGULAR;(36.9958333,-85.9119444)
15/04/2008;mchenry;240;TRIANGULAR;(42.3333333,-88.2666667)
14/05/2009;santa barbara;300;TRIANGULAR;(34.4208333,-119.6972222)
13/12/2012;carlton;60;TRIANGULAR;(45.2944444,-123.1752778)
05/11/2013;vallejo;12;TRIANGULAR;(38.1041667,-122.2555556)
02/01/2010;madison;120;TRIANGULAR;(34.6991667,-86.7483333)
03/09/2010;tracy;20;TRIANGULAR;(37.7397222,-121.4241667)
29/06/2004;olympia;10800;TRIANGULAR;(47.0380556,-122.8994444)
11/08/2008;mt. sterling;600;TRIANGULAR;(38.0563889,-83.9433333)
08/05/1985;orlando;600;TRIANGULAR;(28.5380556,-81.3794444)
01/04/2009;royal palm beach;15;OTRA;(26.7080556,-80.2308333)
02/01/2007;chicago;120;OTRA;(41.85,-87.65)
21/07/2011;redlands;120;TRIANGULAR;(34.0555556,-117.1816667)
19/11/2013;albuquerque;600;TRIANGULAR;(35.0844444,-106.6505556)
23/07/2002;avalon;180;OTRA;(33.3427778,-118.3269444)
14/04/2011;goodyear;300;TRIANGULAR;(33.4352778,-112.3575)
12/11/1998;lakewood;5;TRIANGULAR;(39.7047222,-105.0808333)
20/07/2006;zilwaukee;120;TRIANGULAR;(43.4763889,-83.9205556)
07/10/2013;old station;300;TRIANGULAR;(40.6752778,-121.4297222)
08/11/2011;newalla;9;TRIANGULAR;(35.405,-97.1625)
20/12/2012;greenville;20;TRIANGULAR;(31.8294444,-86.6177778)
08/12/2002;croydon;300;TRIANGULAR;(40.0872222,-74.9038889)
05/08/2009;portland;60;TRIANGULAR;(45.5236111,-122.675)
31/05/2013;green island;4;TRIANGULAR;(42.7441667,-73.6919444)
01/10/1994;warsaw;600;OTRA;(38.2430556,-93.3816667)
01/08/2012;vero beach;420;TRIANGULAR;(27.6383333,-80.3975)
27/03/2013;southington;30;TRIANGULAR;(41.5963889,-72.8780556)
27/07/2009;wesley chapel;1800;TRIANGULAR;(28.2394444,-82.3280556)
13/04/2010;aiken;30;TRIANGULAR;(33.5602778,-81.7197222)
30/01/2008;kings park;600;TRIANGULAR;(40.8861111,-73.2577778)
06/12/2012;noblesville;6;TRIANGULAR;(40.0455556,-86.0086111)
07/08/1998;casa grande;180;TRIANGULAR;(32.8794444,-111.7566667)
14/03/2012;monticello;10;TRIANGULAR;(45.3055556,-93.7938889)
08/10/2010;bloomington;20;TRIANGULAR;(39.1652778,-86.5263889)
20/12/2000;roseville;300;TRIANGULAR;(38.7522222,-121.2869444)
10/09/2003;converse;20;TRIANGULAR;(29.5177778,-98.3158333)
08/05/2002;gig harbor;10;TRIANGULAR;(47.3294444,-122.5788889)
02/01/2010;sacramento;240;TRIANGULAR;(38.5816667,-121.4933333)
20/09/2002;columbia heights;6;TRIANGULAR;(45.0408333,-93.2627778)
14/05/2000;tuckerton;120;TRIANGULAR;(39.6030556,-74.3405556)
25/03/2014;nine mile falls;10;TRIANGULAR;(47.7758333,-117.545)
23/12/2003;superior;10;TRIANGULAR;(39.9527778,-105.1680556)
28/12/1966;hammond;60;TRIANGULAR;(41.5833333,-87.5)
23/08/2012;perry hall;7200;TRIANGULAR;(39.4125,-76.4638889)
30/11/2003;kingston;180;TRIANGULAR;(35.8808333,-84.5086111)
23/04/2008;miami;15;TRIANGULAR;(25.7738889,-80.1938889)
28/05/2005;modesto;1200;TRIANGULAR;(37.6391667,-120.9958333)
21/05/2010;mccomb;1200;TRIANGULAR;(41.1075,-83.7927778)
12/08/2007;saginaw;45;TRIANGULAR;(43.4194444,-83.9508333)
05/10/2013;bruceville;2;TRIANGULAR;(38.7594444,-87.4155556)
29/06/2013;chattanooga;30;TRIANGULAR;(35.0455556,-85.3097222)
06/08/2012;gallatin;300;TRIANGULAR;(36.3883333,-86.4466667)
18/07/2003;albuquerque;20;TRIANGULAR;(35.0844444,-106.6505556)
01/09/1986;maysville;300;TRIANGULAR;(34.2527778,-83.5616667)
03/03/2008;bloomingdale;300;TRIANGULAR;(32.1322222,-81.2991667)
14/03/2012;weymouth;120;TRIANGULAR;(42.2208333,-70.9402778)
06/04/2011;las vegas;600;TRIANGULAR;(36.175,-115.1363889)
20/06/2000;salida;600;TRIANGULAR;(37.7058333,-121.0838889)
24/07/2005;sheldon;4;TRIANGULAR;(43.1811111,-95.8558333)
01/06/1963;kirksey;60;TRIANGULAR;(36.6986111,-88.3952778)
28/02/2007;kentwood (just north of);60;TRIANGULAR;(30.9380556,-90.5088889)
24/08/2010;livingston;300;TRIANGULAR;(30.5019444,-90.7477778)
09/06/2005;fort wayne;10;TRIANGULAR;(41.1305556,-85.1288889)
07/03/2004;los angeles (san fernando valley);120;TRIANGULAR;(34.0522222,-118.2427778)
28/10/1997;willow springs;180;TRIANGULAR;(36.9922222,-91.9697222)
27/07/2005;yukon;300;TRIANGULAR;(35.5066667,-97.7622222)
04/10/2000;fargo;180;TRIANGULAR;(46.8772222,-96.7894444)
06/09/1997;covington;900;TRIANGULAR;(47.3483333,-122.1136111)
11/03/2011;mesa;10;TRIANGULAR;(33.4222222,-111.8219444)
22/11/2003;colorado springs;30;TRIANGULAR;(38.8338889,-104.8208333)
02/05/2009;heidenheimer;180;TRIANGULAR;(31.0180556,-97.3025)
23/01/2007;hoover;120;TRIANGULAR;(33.4052778,-86.8113889)
14/03/2006;marlboro;600;TRIANGULAR;(41.6055556,-73.9719444)
06/10/2000;springfield;180;TRIANGULAR;(37.2152778,-93.2980556)
28/04/2003;williamsport;120;TRIANGULAR;(41.2411111,-77.0013889)
01/10/1985;brandon;900;TRIANGULAR;(27.9375,-82.2861111)
26/03/2012;charlotte;120;TRIANGULAR;(35.2269444,-80.8433333)
01/06/2010;stafford springs;180;TRIANGULAR;(41.9541667,-72.3027778)
17/12/2001;baton rouge;150;TRIANGULAR;(30.4505556,-91.1544444)
23/03/2012;abilene;8;TRIANGULAR;(32.4486111,-99.7327778)
01/07/1993;oakdale;900;TRIANGULAR;(37.7666667,-120.8461111)
27/06/2002;selden;240;OTRA;(40.8663889,-73.0361111)
21/04/1989;walnut cove;600;TRIANGULAR;(36.2952778,-80.1419444)
25/06/2010;milford;40;TRIANGULAR;(42.1397222,-71.5166667)
17/12/2006;williamsport;60;TRIANGULAR;(39.6005556,-77.8208333)
23/07/1994;corning;5;TRIANGULAR;(42.1427778,-77.055)
01/11/1994;trezevant;600;TRIANGULAR;(36.0113889,-88.6227778)
30/06/2004;alsip;120;TRIANGULAR;(41.6688889,-87.7386111)
01/09/2001;winter springs;240;TRIANGULAR;(28.6986111,-81.3083333)
17/02/2014;dallas;180;TRIANGULAR;(32.7833333,-96.8)
01/07/1992;garland;300;TRIANGULAR;(32.9125,-96.6386111)
05/11/2004;seattle;2;TRIANGULAR;(47.6063889,-122.3308333)
06/07/2013;pataskala;300;TRIANGULAR;(39.9955556,-82.6744444)
24/01/2014;beebe;900;TRIANGULAR;(35.0705556,-91.8794444)
04/07/2004;clarkson;180;TRIANGULAR;(43.2330556,-77.9277778)
07/08/2013;manchester;90;TRIANGULAR;(42.9955556,-71.4552778)
28/10/2009;santa clarita;60;TRIANGULAR;(34.3916667,-118.5416667)
20/12/1998;west palm beach;10;TRIANGULAR;(26.7052778,-80.0366667)
01/05/1998;gwinn;60;TRIANGULAR;(46.2811111,-87.4408333)
16/12/2011;hopewell;120;TRIANGULAR;(37.3041667,-77.2875)
23/04/2011;whitefish;60;TRIANGULAR;(48.4111111,-114.3366667)
12/10/2002;paris;300;TRIANGULAR;(33.6608333,-95.5552778)
25/11/2013;berwick;180;TRIANGULAR;(41.0544444,-76.2336111)
28/09/2004;phoenix;900;TRIANGULAR;(33.4483333,-112.0733333)
11/08/2010;kent;10;TRIANGULAR;(47.3811111,-122.2336111)
19/10/2013;silver creek;1800;TRIANGULAR;(34.1761111,-85.1613889)
30/07/2004;port townsend;120;TRIANGULAR;(48.1172222,-122.7591667)
11/02/2014;nineveh;30;TRIANGULAR;(39.3622222,-86.0847222)
24/12/1996;harrisburg;300;TRIANGULAR;(40.2736111,-76.8847222)
16/08/2006;lapeer;10;TRIANGULAR;(43.0513889,-83.3188889)
01/11/2009;paterson;10;TRIANGULAR;(40.9166667,-74.1722222)
10/10/2007;owego;10800;TRIANGULAR;(42.1033333,-76.2625)
14/08/2007;south charleston;60;TRIANGULAR;(39.8252778,-83.6344444)
08/02/2013;knoxville;30;TRIANGULAR;(35.9605556,-83.9208333)
17/09/2007;placerville;120;TRIANGULAR;(38.7297222,-120.7975)
25/10/1998;vallejo;45;TRIANGULAR;(38.1041667,-122.2555556)
03/11/2007;lake worth;30;TRIANGULAR;(26.6155556,-80.0572222)
16/01/2008;pomfret;240;TRIANGULAR;(41.8975,-71.9630556)
30/12/2001;clinton;300;TRIANGULAR;(32.3413889,-90.3216667)
20/10/2004;denver;10;TRIANGULAR;(39.7391667,-104.9841667)
23/10/2011;colorado springs;5;TRIANGULAR;(38.8338889,-104.8208333)
01/10/1995;wantagh;60;TRIANGULAR;(40.6836111,-73.5105556)
11/05/2004;ithaca;300;TRIANGULAR;(42.4405556,-76.4969444)
08/05/2013;springfield;3600;TRIANGULAR;(39.8016667,-89.6436111)
01/11/1991;niles;7200;TRIANGULAR;(41.8297222,-86.2541667)
27/02/2013;rohnert park;120;TRIANGULAR;(38.3397222,-122.7)
31/07/2005;ashland city;120;TRIANGULAR;(36.2741667,-87.0641667)
22/12/2011;irvine;600;OTRA;(33.6694444,-117.8222222)
20/03/2005;phoenix;60;OTRA;(33.4483333,-112.0733333)
27/09/2003;frisco;300;TRIANGULAR;(33.1505556,-96.8233333)
14/11/2012;allenwood;30;TRIANGULAR;(40.1413889,-74.1002778)
04/04/2005;morehead city;10;TRIANGULAR;(34.7227778,-76.7263889)
23/07/2002;avalon;30;TRIANGULAR;(33.3427778,-118.3269444)
11/09/2013;nashville;180;TRIANGULAR;(36.1658333,-86.7844444)
25/06/1996;washington;240;OTRA;(38.5580556,-91.0119444)
01/06/2009;san marcos;120;TRIANGULAR;(29.8830556,-97.9411111)
14/06/2004;bellevue;1200;TRIANGULAR;(42.4433333,-85.0180556)
27/07/2012;corinth;180;TRIANGULAR;(34.9341667,-88.5222222)
01/02/1996;doyline;180;TRIANGULAR;(32.5355556,-93.4108333)
04/09/2009;vandalia;60;TRIANGULAR;(39.8905556,-84.1988889)
28/12/2003;little rock;10;TRIANGULAR;(34.7463889,-92.2894444)
04/12/2007;johnson city;240;TRIANGULAR;(36.3133333,-82.3536111)
27/01/2003;monroe;7200;TRIANGULAR;(41.9163889,-83.3977778)
01/09/2005;murfreesboro;3600;TRIANGULAR;(35.8455556,-86.3902778)
05/02/2010;langley;10800;TRIANGULAR;(48.0402778,-122.405)
28/08/2009;rolling hills;10;TRIANGULAR;(33.7569444,-118.3530556)
10/08/2005;bayside;3600;TRIANGULAR;(40.7683333,-73.7775)
21/04/2010;waldport;3600;TRIANGULAR;(44.4269444,-124.0675)
06/12/2011;reseda;20;TRIANGULAR;(34.2011111,-118.5355556)
07/08/2001;evanston;20;TRIANGULAR;(42.0411111,-87.69)
10/05/1992;carlsbad;5;TRIANGULAR;(32.4205556,-104.2283333)
01/04/2014;auburn;900;TRIANGULAR;(42.9316667,-76.5663889)
14/04/2011;bethalto;120;TRIANGULAR;(38.9091667,-90.0405556)
25/01/2013;hope;60;TRIANGULAR;(44.265,-69.1594444)
11/03/2010;carlisle;900;TRIANGULAR;(40.2013889,-77.1891667)
21/06/2008;hamilton;300;TRIANGULAR;(40.5061111,-74.6205556)
20/10/2012;sierra vista;10;TRIANGULAR;(31.5544444,-110.3030556)
26/10/1996;marksville (spring bayou&#44 1st landing);300;TRIANGULAR;(31.1277778,-92.0661111)
09/05/2008;santa clarita;600;TRIANGULAR;(34.3916667,-118.5416667)
08/06/2005;yakima;2;TRIANGULAR;(46.6022222,-120.5047222)
14/06/1997;austin;20;TRIANGULAR;(30.2669444,-97.7427778)
15/07/2000;loves park;180;TRIANGULAR;(42.32,-89.0580556)
08/12/1999;greenville;60;TRIANGULAR;(42.7672222,-71.8127778)
09/12/2013;springfield;60;TRIANGULAR;(39.8016667,-89.6436111)
07/10/1995;jacksonville (in mandarin);180;TRIANGULAR;(30.3319444,-81.6558333)
14/03/2009;indianola;3600;TRIANGULAR;(41.3580556,-93.5572222)
20/12/2007;st. louis;10;TRIANGULAR;(38.6272222,-90.1977778)
11/07/2003;boulder;180;TRIANGULAR;(40.015,-105.27)
11/12/2004;van alstyne;20;TRIANGULAR;(33.4213889,-96.5769444)
19/03/2009;burlington;60;TRIANGULAR;(41.7691667,-72.965)
19/11/2002;lynchburg;10;TRIANGULAR;(37.4136111,-79.1425)
09/12/1978;ringwood;180;TRIANGULAR;(41.1133333,-74.2458333)
01/12/2011;natchitoches;5;TRIANGULAR;(31.7605556,-93.0861111)
18/02/2005;collinsville;600;TRIANGULAR;(38.6702778,-89.9844444)
06/01/2011;iowa city;10;TRIANGULAR;(41.6611111,-91.53)
13/08/2009;chicago;150;TRIANGULAR;(41.85,-87.65)
24/06/2005;college park;60;TRIANGULAR;(38.9805556,-76.9372222)
13/12/2009;west covina;3;TRIANGULAR;(34.09,-117.8894444)
05/06/2004;springville;600;TRIANGULAR;(36.1302778,-118.8172222)
01/10/1991;little rock;300;TRIANGULAR;(34.7463889,-92.2894444)
22/12/2013;oakland;120;TRIANGULAR;(37.8044444,-122.2697222)
27/05/2009;el paso;30;TRIANGULAR;(31.7586111,-106.4863889)
07/10/2002;eugene;10;TRIANGULAR;(44.0522222,-123.0855556)
20/05/2003;new york city;20;TRIANGULAR;(40.7141667,-74.0063889)
31/01/2014;reidsville;30;OTRA;(36.3547222,-79.6647222)
09/12/2012;lowell;90;TRIANGULAR;(42.6333333,-71.3166667)
28/02/2009;yorba linda;600;TRIANGULAR;(33.8886111,-117.8122222)
05/04/2012;cortez;600;TRIANGULAR;(27.4688889,-82.6863889)
13/06/2004;parker;60;TRIANGULAR;(39.5186111,-104.7608333)
16/02/2007;walden;240;TRIANGULAR;(44.4497222,-72.2236111)
27/01/2014;highfill;900;TRIANGULAR;(36.2613889,-94.3575)
05/05/1997;norton;3;TRIANGULAR;(39.8338889,-99.8911111)
10/06/2011;red oak;300;TRIANGULAR;(32.5175,-96.8041667)
19/11/2008;manteca;300;TRIANGULAR;(37.7975,-121.215)
12/01/2005;lancaster;1200;TRIANGULAR;(34.6980556,-118.1358333)
22/09/2006;peabody;300;TRIANGULAR;(42.5277778,-70.9291667)
23/12/2013;waldorf;300;TRIANGULAR;(38.6244444,-76.9394444)
07/11/2007;springfield;300;TRIANGULAR;(39.9241667,-83.8088889)
06/02/2012;emmett;1800;TRIANGULAR;(43.8736111,-116.4983333)
01/02/1997;alto;600;TRIANGULAR;(42.8566667,-85.3802778)
26/11/2008;maumelle;90;OTRA;(34.8666667,-92.4041667)
31/10/2005;fairfield;20;TRIANGULAR;(38.2494444,-122.0388889)
18/04/2011;new york city (queens);7;TRIANGULAR;(40.7141667,-74.0063889)
25/08/2003;tulsa;120;TRIANGULAR;(36.1538889,-95.9925)
31/12/1989;ocala;600;TRIANGULAR;(29.1869444,-82.1402778)
03/06/2012;alameda;180;OTRA;(37.7652778,-122.2405556)
15/08/1974;niagara falls;120;TRIANGULAR;(43.0944444,-79.0569444)
15/02/1992;west alexandria;1800;TRIANGULAR;(40.0888889,-82.6125)
22/03/2010;biloxi;300;TRIANGULAR;(30.3958333,-88.8852778)
23/08/2012;boston;240;TRIANGULAR;(42.3583333,-71.0602778)
03/03/2011;fort bragg;300;TRIANGULAR;(39.4458333,-123.8041667)
13/12/2012;macomb;240;TRIANGULAR;(40.4591667,-90.6716667)
21/04/2011;effort;180;TRIANGULAR;(40.9391667,-75.4352778)
24/10/2004;tinley park;120;TRIANGULAR;(41.5733333,-87.7844444)
01/05/2007;nevada;10;TRIANGULAR;(37.8391667,-94.3544444)
14/06/2006;north royalton;120;TRIANGULAR;(41.3136111,-81.7247222)
04/11/2004;costa mesa;15;TRIANGULAR;(33.6411111,-117.9177778)
24/06/2001;playa del rey;10;TRIANGULAR;(33.9488889,-118.4447222)
26/02/2008;dallas;120;TRIANGULAR;(32.7833333,-96.8)
14/11/2003;la center;420;TRIANGULAR;(45.8625,-122.6691667)
02/08/2011;owego;180;TRIANGULAR;(42.1033333,-76.2625)
02/06/2009;texarkana;600;TRIANGULAR;(33.425,-94.0475)
28/02/2012;reading;35;TRIANGULAR;(40.3355556,-75.9272222)
06/09/2005;seattle;10;TRIANGULAR;(47.6063889,-122.3308333)
30/10/2008;pound;6;TRIANGULAR;(37.1236111,-82.6013889)
15/06/1993;salem;3600;TRIANGULAR;(32.5966667,-85.2386111)
06/03/2012;rockford;120;TRIANGULAR;(42.2711111,-89.0938889)
21/11/2006;waterloo (north of);15;TRIANGULAR;(42.9047222,-76.8630556)
15/09/1984;schuylkill haven;120;TRIANGULAR;(40.6305556,-76.1713889)
22/11/2000;greensboro;30;TRIANGULAR;(36.0725,-79.7922222)
28/07/2010;cumming;60;TRIANGULAR;(34.2072222,-84.1402778)
15/12/1982;kingsport;30;TRIANGULAR;(36.5483333,-82.5619444)
12/03/2000;ocala (silver springs shores);2100;TRIANGULAR;(29.1869444,-82.1402778)
16/11/2012;stillwater;900;TRIANGULAR;(45.0563889,-92.8058333)
25/12/2013;st. louis;300;TRIANGULAR;(38.6272222,-90.1977778)
05/05/2014;grand rapids;5;TRIANGULAR;(42.9633333,-85.6680556)
31/08/2011;ardmore;120;TRIANGULAR;(34.1741667,-97.1433333)
19/09/2012;indianapolis;240;TRIANGULAR;(39.7683333,-86.1580556)
12/05/2010;st. joseph;30;TRIANGULAR;(39.7686111,-94.8463889)
16/03/2012;durand;600;TRIANGULAR;(42.4363889,-89.3319444)
24/08/2004;west chester;300;TRIANGULAR;(39.8494444,-75.3561111)
24/01/2002;lebanon;600;TRIANGULAR;(37.5697222,-85.2527778)
14/11/2007;monterey;10;TRIANGULAR;(36.6002778,-121.8936111)
17/11/2011;champion;300;TRIANGULAR;(41.3,-80.85)
18/12/2013;runnemede;21600;TRIANGULAR;(39.8522222,-75.0683333)
30/10/2006;rapid city;10;TRIANGULAR;(44.0805556,-103.2305556)
06/04/2005;palm springs;4;TRIANGULAR;(33.8302778,-116.5444444)
21/08/1990;phoenix;1800;OTRA;(33.4483333,-112.0733333)
20/11/2003;arbutus;3600;TRIANGULAR;(39.2544444,-76.7002778)
07/01/2006;coxsackie;30;TRIANGULAR;(42.3508333,-73.8033333)
05/08/2000;maple falls;30;OTRA;(48.9244444,-122.0758333)
11/04/2005;northborough;10800;OTRA;(42.3194444,-71.6416667)
23/09/2008;san francisco;25;TRIANGULAR;(37.775,-122.4183333)
30/05/2010;holland;30;OTRA;(42.7875,-86.1088889)
05/05/2003;jacksonville;120;OTRA;(30.3319444,-81.6558333)
11/12/2004;van alstyne;15;TRIANGULAR;(33.4213889,-96.5769444)
22/06/2012;pittstown;120;OTRA;(40.5819444,-74.9594444)
05/09/1999;brule;600;OTRA;(46.5530556,-91.5763889)
05/09/2002;madison;600;OTRA;(43.0730556,-89.4011111)
20/01/2012;daytona beach shores;600;OTRA;(29.1758333,-80.9830556)
18/11/2006;st. cloud;20;OTRA;(28.2486111,-81.2813889)
16/11/2011;miami;20;OTRA;(25.7738889,-80.1938889)
12/05/2001;franklin;120;OTRA;(35.925,-86.8688889)
04/12/2001;anaheim;20;OTRA;(33.8352778,-117.9136111)
14/03/2012;sterling;3;TRIANGULAR;(44.0333333,-84.0227778)
19/04/2011;wilmington;30;TRIANGULAR;(34.2255556,-77.945)
22/07/2011;sanford;5;TRIANGULAR;(28.8002778,-81.2733333)
09/02/2001;kanab;600;TRIANGULAR;(37.0475,-112.5255556)
30/11/2012;calhoun;10;TRIANGULAR;(34.5025,-84.9511111)
22/08/2012;madison;180;OTRA;(34.6991667,-86.7483333)
08/09/2002;walden;120;OTRA;(44.4497222,-72.2236111)
14/03/1997;colorado springs;10;TRIANGULAR;(38.8338889,-104.8208333)
02/08/2013;nelsonville;15;OTRA;(39.4586111,-82.2319444)
10/08/2002;aitkin;10;OTRA;(46.5330556,-93.71)
11/04/2003;fresno;1200;OTRA;(36.7477778,-119.7713889)
10/11/2013;palm coast;10800;TRIANGULAR;(29.5847222,-81.2080556)
14/09/2007;jackson;30;TRIANGULAR;(31.5088889,-87.8944444)
09/04/2010;san antonio;30;TRIANGULAR;(29.4238889,-98.4933333)
02/07/2004;rachel;1500;TRIANGULAR;(37.6447222,-115.7427778)
01/09/2007;crestone;1800;TRIANGULAR;(37.9963889,-105.6991667)
01/08/2005;circleville;30;TRIANGULAR;(39.6005556,-82.9461111)
25/08/2001;healdsburg;300;TRIANGULAR;(38.6105556,-122.8680556)
24/02/2012;aliquippa;2;TRIANGULAR;(40.6366667,-80.2402778)
23/07/1997;warrenton;10;TRIANGULAR;(38.7133333,-77.7955556)
21/08/2006;tomahawk;3600;OTRA;(45.4711111,-89.7297222)
30/01/2012;waltham;30;TRIANGULAR;(42.3763889,-71.2361111)
15/08/1993;palm desert;2400;TRIANGULAR;(33.7222222,-116.3736111)
20/11/2007;reno;300;TRIANGULAR;(39.5297222,-119.8127778)
15/10/2002;san clemente;900;TRIANGULAR;(33.4269444,-117.6111111)
17/01/2009;loveland;300;TRIANGULAR;(39.2688889,-84.2638889)
14/11/1989;sapulpa;180;TRIANGULAR;(35.9986111,-96.1138889)
09/03/2013;fairfax;300;TRIANGULAR;(38.8461111,-77.3066667)
22/05/2008;edwardsburg;120;TRIANGULAR;(41.7955556,-86.0808333)
06/10/2004;lebanon;300;TRIANGULAR;(36.2080556,-86.2911111)
31/01/2010;stone mountain;70;TRIANGULAR;(33.8080556,-84.1702778)
23/04/1983;oshkosh;600;TRIANGULAR;(44.0247222,-88.5425)
10/08/1998;modesto;1200;TRIANGULAR;(37.6391667,-120.9958333)
19/09/2009;evans city;15;TRIANGULAR;(40.7691667,-80.0630556)
30/06/2007;terrell;10;TRIANGULAR;(32.7358333,-96.275)
08/07/2000;steubenville;300;TRIANGULAR;(40.3697222,-80.6341667)
11/11/2005;lake charles;420;TRIANGULAR;(30.2263889,-93.2172222)
06/07/1999;omaha (~ 60 mi. nw of);300;TRIANGULAR;(41.2586111,-95.9375)
29/09/2002;kingsland;300;TRIANGULAR;(30.7997222,-81.69)
15/12/2006;silver springs;240;TRIANGULAR;(39.4155556,-119.2236111)
09/12/2004;bristol;25;TRIANGULAR;(36.595,-82.1888889)
11/01/2008;naples;8;TRIANGULAR;(26.1416667,-81.795)
01/06/1994;farmington;120;TRIANGULAR;(36.7280556,-108.2180556)
20/06/2012;seaside;900;TRIANGULAR;(36.6111111,-121.8505556)
16/10/2007;utica;10;TRIANGULAR;(43.1008333,-75.2330556)
12/07/2002;clinton;120;TRIANGULAR;(32.3413889,-90.3216667)
02/11/2000;dana point;30;TRIANGULAR;(33.4669444,-117.6972222)
01/06/1997;mccomb;30;TRIANGULAR;(41.1075,-83.7927778)
15/03/2012;salt lake city;2700;TRIANGULAR;(40.7608333,-111.8902778)
01/01/1998;elizabethtown;240;TRIANGULAR;(37.4458333,-88.305)
31/07/1998;las vegas;240;TRIANGULAR;(36.175,-115.1363889)
16/11/1998;austin (round rock);5;TRIANGULAR;(30.2669444,-97.7427778)
01/06/1994;montgomery;10800;TRIANGULAR;(32.3666667,-86.3)
24/03/2008;chandler;60;TRIANGULAR;(33.3061111,-111.8405556)
01/10/2009;belmont;120;TRIANGULAR;(34.5097222,-88.2091667)
23/06/1975;arlington;60;TRIANGULAR;(32.7355556,-97.1077778)
19/12/2001;galesburg;15;TRIANGULAR;(40.9477778,-90.3711111)
08/01/2006;pembroke pines;2400;TRIANGULAR;(26.0027778,-80.2241667)
14/11/2001;danville;600;TRIANGULAR;(37.6455556,-84.7722222)
31/05/2004;sonora;300;TRIANGULAR;(37.9841667,-120.3811111)
01/06/1977;raymond;120;TRIANGULAR;(43.0361111,-71.1838889)
16/03/2012;new london;180;TRIANGULAR;(35.4430556,-80.2194444)
20/11/2003;kuna;360;TRIANGULAR;(43.4919444,-116.4191667)
15/08/2009;bainbridge;300;TRIANGULAR;(42.2933333,-75.4797222)
29/10/2007;bedford;5;TRIANGULAR;(41.2041667,-73.6441667)
19/09/2009;renton;180;TRIANGULAR;(47.4830556,-122.2158333)
14/06/1974;la mesa;120;TRIANGULAR;(32.7677778,-117.0222222)
11/06/2009;hayden;180;TRIANGULAR;(47.7661111,-116.7855556)
27/10/2004;skaneateles;4;TRIANGULAR;(42.9469444,-76.4294444)
26/10/2013;savage;120;TRIANGULAR;(44.7791667,-93.3361111)
18/05/2008;tucson;20;TRIANGULAR;(32.2216667,-110.9258333)
19/11/2009;georgetown;120;TRIANGULAR;(42.725,-70.9916667)
16/08/1975;indianapolis;120;TRIANGULAR;(39.7683333,-86.1580556)
30/09/2001;hillsboro;1076;OTRA;(45.5230556,-122.9886111)
19/10/2001;buckley;25;TRIANGULAR;(47.1633333,-122.0255556)
05/12/2008;wilmington;5;TRIANGULAR;(34.2255556,-77.945)
17/04/2001;cave creek;30;TRIANGULAR;(33.8333333,-111.95)
08/12/2002;green bay;60;TRIANGULAR;(44.5191667,-88.0197222)
14/01/2010;holiday island;600;TRIANGULAR;(36.4852778,-93.7319444)
12/08/2013;lincoln;1200;TRIANGULAR;(38.8916667,-121.2919444)
27/08/1999;newburgh (near);120;TRIANGULAR;(41.5033333,-74.0108333)
